,Year,Week,Home,Away,ScoreDiff,RushYdsScoredDiff,PassYdsScoredDiff,PuntAvgScoredDiff,PenAvgScoredDiff,SackAvgScoredDiff,RushYdsAllowedDiff,PassYdsAllowedDiff,PuntAvgAllowedDiff,PenAvgAllowedDiff,SackAvgAllowedDiff,TurnoverDiffDiff,Win
1838,2017,15,OAK,DAL,-3,-45.923076923076906,37.0,1.6923076923076863,-0.6153846153846185,-0.4615384615384617,2.3846153846153584,6.923076923076934,4.46153846153846,0.0,-0.3076923076923077,-0.9230769230769231,0
1840,2017,16,BAL,IND,7,15.214285714285708,2.214285714285694,-1.3571428571428612,-0.35714285714285765,1.0714285714285716,-14.285714285714292,-42.5,-1.5,0.35714285714285765,-1.9285714285714277,0.9285714285714285,1
1841,2017,16,GB,MIN,-16,-13.571428571428555,-40.071428571428584,1.9285714285714306,-2.1428571428571423,-0.1428571428571428,31.14285714285714,41.35714285714283,-5.0,0.6428571428571423,1.7142857142857142,0.0,0
1842,2017,16,CAR,TB,3,48.64285714285715,-46.64285714285717,5.357142857142854,2.0,1.8571428571428579,-21.92857142857143,-28.928571428571416,3.7857142857142847,1.2142857142857153,0.0,0.14285714285714285,1
1844,2017,16,CIN,DET,9,-0.3571428571428612,-71.57142857142856,3.642857142857139,-0.4285714285714288,0.7857142857142856,20.357142857142847,-37.28571428571428,0.2857142857142918,-0.4285714285714288,-0.42857142857142794,-1.0714285714285714,1
1847,2017,16,NO,ATL,10,12.142857142857139,22.714285714285722,-0.5714285714285694,0.4285714285714288,-0.07142857142857206,8.42857142857143,-3.6428571428571104,-0.6428571428571459,-0.7857142857142847,-0.07142857142857162,0.5714285714285714,1
1848,2017,16,NYJ,LAC,-7,5.285714285714278,-63.14285714285717,2.0714285714285765,-0.3571428571428559,-0.8571428571428577,-10.357142857142847,32.35714285714283,2.142857142857146,-1.1428571428571423,1.6428571428571428,-0.5714285714285714,0
1849,2017,16,TEN,LA,-4,-7.857142857142847,-42.5,-0.5,0.928571428571427,-0.5,-33.571428571428584,34.14285714285711,7.142857142857146,-0.4285714285714288,0.5000000000000002,-0.9285714285714286,0
1850,2017,16,WAS,DEN,16,-20.57142857142857,27.285714285714306,-1.642857142857146,-0.2142857142857153,0.3571428571428572,34.92857142857143,35.071428571428584,1.2857142857142918,-0.07142857142857117,-0.4285714285714288,0.8571428571428571,1
1851,2017,16,SF,JAX,11,-51.785714285714306,23.428571428571445,-0.7142857142857153,0.2142857142857153,-1.7857142857142865,3.857142857142847,62.214285714285694,1.7857142857142847,-0.7142857142857135,1.5,-1.3571428571428572,1
1852,2017,16,ARI,NYG,23,-3.5714285714285694,12.785714285714278,4.428571428571431,-1.0714285714285712,0.642857142857143,-36.428571428571416,-42.071428571428555,2.0,0.5,1.214285714285714,0.0,1
1853,2017,16,DAL,SEA,-9,32.928571428571416,-41.928571428571445,3.0714285714285694,1.2142857142857135,-0.1428571428571428,-4.5,11.857142857142833,-3.142857142857139,-0.4285714285714288,-0.714285714285714,-0.21428571428571427,0
1855,2017,16,PHI,OAK,9,46.78571428571428,13.35714285714289,-2.9285714285714235,0.07142857142857117,0.5714285714285721,-39.42857142857143,-0.785714285714306,-2.857142857142861,0.14285714285714413,0.7142857142857144,1.2857142857142858,1
1856,2017,17,ATL,CAR,12,-15.066666666666663,50.866666666666674,-0.93333333333333,-0.13333333333333464,-0.7999999999999998,15.266666666666666,-5.73333333333332,-0.7333333333333343,-0.3999999999999986,-0.5999999999999999,-0.4666666666666667,1
1858,2017,17,DET,GB,24,-30.066666666666663,57.60000000000005,-5.0,0.9333333333333345,-0.33333333333333304,-3.0,17.066666666666634,1.7333333333333343,0.6000000000000014,-0.20000000000000018,0.33333333333333337,1
1859,2017,17,IND,HOU,9,-16.13333333333334,-24.400000000000006,-0.19999999999999574,0.0,-0.4666666666666668,16.200000000000017,8.333333333333314,0.13333333333332575,-1.4000000000000004,0.1333333333333333,1.0,1
1860,2017,17,MIA,BUF,-6,-45.266666666666666,17.866666666666646,-5.133333333333333,-1.666666666666666,0.0,-20.933333333333323,-18.400000000000006,3.93333333333333,-0.8666666666666671,-0.8666666666666667,-1.0666666666666667,0
1862,2017,17,NE,NYJ,20,5.333333333333343,83.93333333333334,1.0,-0.5333333333333314,0.7333333333333334,3.73333333333332,16.19999999999999,-4.5333333333333385,2.5999999999999996,-0.5999999999999996,0.6666666666666667,1
1863,2017,17,NYG,WAS,8,-6.533333333333346,-17.133333333333326,-3.3333333333333286,1.4000000000000012,-1.0,-0.6000000000000085,39.866666666666646,0.06666666666665577,-1.0666666666666673,-0.3999999999999999,-0.19999999999999998,1
1865,2017,17,PIT,CLE,4,-4.533333333333346,80.00000000000003,0.3999999999999986,0.533333333333335,1.2666666666666662,9.799999999999997,-34.333333333333314,2.93333333333333,0.06666666666666643,-1.5333333333333332,2.0,1
1866,2017,17,TB,NO,7,-46.2,-13.800000000000011,-3.200000000000003,-2.333333333333333,-1.4,1.8666666666666885,21.399999999999977,-2.5333333333333314,0.20000000000000018,1.2,-0.6,1
1867,2017,17,TEN,JAX,5,-30.799999999999997,-24.80000000000001,4.666666666666671,1.533333333333335,-0.8666666666666667,-27.13333333333334,72.0,3.5333333333333385,-1.1333333333333329,0.6666666666666667,-1.3333333333333335,1
1868,2017,17,DEN,KC,-3,-3.0666666666666345,-48.66666666666663,-0.20000000000000284,-0.06666666666666643,0.2666666666666666,-30.666666666666686,-52.33333333333337,3.799999999999997,0.5333333333333341,0.8666666666666671,-2.0,0
1869,2017,17,LAC,OAK,20,2.0666666666666913,43.400000000000034,-4.799999999999997,0.7333333333333343,0.7333333333333334,24.133333333333354,-36.80000000000001,-0.19999999999999574,0.7333333333333343,-0.3999999999999997,1.4666666666666668,1
1870,2017,17,LA,SF,-21,23.533333333333346,3.6000000000000227,5.266666666666659,0.3333333333333339,1.3333333333333333,1.933333333333323,-28.53333333333333,-4.266666666666666,0.06666666666666732,-1.2666666666666666,0.5333333333333333,0
1871,2017,17,SEA,ARI,-2,17.19999999999999,-2.666666666666657,-1.0,0.533333333333335,0.33333333333333304,25.200000000000017,-9.53333333333336,-2.1999999999999957,0.0666666666666682,-0.6000000000000001,0.6666666666666667,0
1872,2018,4,LA,MIN,7,67.66666666666666,0.0,7.000000000000007,1.0,-1.9999999999999998,-8.666666666666629,-18.666666666666686,-10.000000000000007,1.666666666666666,-1.6666666666666667,1.3333333333333333,1
1873,2018,4,ATL,CIN,-1,5.666666666666629,10.666666666666629,-7.333333333333343,0.6666666666666661,-0.6666666666666663,2.0,5.666666666666686,2.666666666666657,0.33333333333333215,0.9999999999999998,0.6666666666666666,0
1874,2018,4,CHI,TB,38,43.000000000000014,-222.66666666666674,2.666666666666657,-2.9999999999999982,2.333333333333334,-5.333333333333343,-139.0000000000001,-6.666666666666657,-1.9999999999999982,0.9999999999999998,1.3333333333333333,1
1875,2018,4,DAL,DET,2,33.99999999999997,-149.66666666666669,10.999999999999986,-1.333333333333334,0.3333333333333335,-51.00000000000003,30.66666666666663,1.6666666666666643,-0.3333333333333357,2.6666666666666665,0.6666666666666666,1
1876,2018,4,GB,BUF,22,-9.333333333333314,117.00000000000003,1.3333333333333357,1.333333333333334,-0.9999999999999998,44.333333333333314,5.666666666666629,-5.3333333333333215,0.6666666666666661,-0.666666666666667,0.0,1
1877,2018,4,IND,HOU,-3,-42.33333333333336,-64.00000000000006,3.3333333333333215,0.6666666666666679,1.0,-6.0,3.3333333333333144,-1.0,4.666666666666668,-1.6666666666666663,1.0,0
1878,2018,4,JAX,NYJ,19,3.3333333333333144,9.333333333333314,-5.333333333333343,1.9999999999999982,-0.3333333333333335,13.0,-33.0,14.333333333333343,2.666666666666666,-0.9999999999999998,0.0,1
1879,2018,4,NE,MIA,31,-1.0,-23.0,1.0,1.666666666666666,-0.6666666666666667,54.33333333333334,-25.333333333333314,-2.3333333333333215,2.666666666666666,0.0,-1.3333333333333333,1
1880,2018,4,TEN,PHI,3,3.3333333333333144,-60.333333333333314,-0.3333333333333428,-1.666666666666666,0.0,56.66666666666666,-34.33333333333337,-6.999999999999993,-1.0,-1.9999999999999998,1.3333333333333333,1
1881,2018,4,ARI,SEA,-3,-25.33333333333333,-76.66666666666663,-5.333333333333343,0.0,0.0,-1.3333333333333144,45.666666666666686,-1.0,0.0,-2.333333333333334,-2.0,0
1882,2018,4,OAK,CLE,3,-35.66666666666666,110.66666666666669,4.0,0.0,-2.0,7.0,29.0,4.0,-3.333333333333334,-3.0,-4.333333333333333,1
1884,2018,4,NYG,NO,-15,5.000000000000014,-113.66666666666663,-4.3333333333333215,-3.666666666666666,-0.6666666666666667,26.999999999999986,-104.66666666666669,5.6666666666666785,-2.0,2.333333333333333,1.0,0
1885,2018,4,PIT,BAL,-12,3.3333333333333144,71.33333333333326,-2.3333333333333357,1.6666666666666679,0.6666666666666665,18.66666666666663,118.66666666666666,-0.6666666666666643,-2.666666666666666,0.0,0.0,0
1886,2018,4,DEN,KC,-4,41.33333333333334,-57.0,-5.333333333333343,0.0,1.0,-33.66666666666664,-100.00000000000006,14.666666666666657,-1.0,0.3333333333333335,-1.0,0
1888,2018,5,BUF,TEN,1,-20.75,-70.75,-2.0,-0.75,-0.5,-22.75,20.25,6.25,0.75,3.5,-0.5,1
1889,2018,5,CAR,NYG,2,84.0,-28.58333333333337,1.9166666666666572,-1.3333333333333321,1.4166666666666665,-16.0,17.91666666666663,-3.75,1.5,-1.75,1.8333333333333333,1
1890,2018,5,CIN,MIA,10,5.5,85.0,-4.25,2.75,1.0,5.25,18.75,0.75,1.25,-0.25,-1.5,1
1891,2018,5,CLE,BAL,3,63.75,-94.5,-2.75,0.5,0.5,34.25,85.0,1.25,1.0,1.5,1.75,1
1892,2018,5,DET,GB,8,-4.0,23.5,-9.5,-1.25,0.25,50.0,-46.75,-0.5,0.25,-2.0,-1.25,1
1893,2018,5,KC,JAX,16,-0.5,30.75,4.75,-1.75,0.0,28.25,164.25,-15.5,-0.5,-0.25,1.5,1
1894,2018,5,NYJ,DEN,18,-60.25,-33.75,4.0,0.0,0.0,14.5,-25.75,-7.0,-0.5,0.25,1.25,1
1895,2018,5,PIT,ATL,24,-23.75,24.0,3.25,-1.5,1.25,-3.25,20.75,3.0,-1.75,-0.25,-1.0,1
1896,2018,5,LAC,OAK,16,16.0,-54.25,-9.5,-1.5,0.75,-30.0,12.5,-4.5,0.75,-0.5,0.75,1
1897,2018,5,PHI,MIN,-2,55.25,-81.75,6.0,1.5,0.0,-40.25,-6.0,0.0,1.5,0.25,-0.25,0
1898,2018,5,SF,ARI,-10,66.75,85.5,-2.75,1.75,-0.5,-37.0,40.5,-1.0,1.25,1.5,0.25,0
1899,2018,5,SEA,LA,-2,-19.75,-146.75,2.5,-2.0,0.25,36.5,-43.25,7.0,-1.25,2.75,0.0,0
1900,2018,5,HOU,DAL,3,-22.0,124.0,0.25,-1.25,-0.75,-3.5,79.5,2.0,-0.25,0.75,0.25,1
1902,2018,6,NYG,PHI,-21,-35.2,9.199999999999989,-0.4000000000000057,-1.0000000000000009,-1.2,58.0,-47.400000000000006,3.200000000000003,0.0,-0.19999999999999973,0.20000000000000007,0
1905,2018,6,CLE,LAC,-24,29.0,-58.20000000000002,4.200000000000003,-0.1999999999999993,0.5999999999999996,21.0,11.199999999999989,1.8000000000000043,2.799999999999999,2.8000000000000003,1.0,0
1906,2018,6,HOU,BUF,7,16.799999999999997,185.39999999999998,1.6000000000000014,-0.5999999999999996,0.20000000000000018,-1.2000000000000028,34.599999999999994,-3.6000000000000014,-1.200000000000001,-0.8000000000000003,-0.4,1
1907,2018,6,MIA,CHI,3,-25.5,-27.30000000000001,-4.350000000000001,0.15000000000000036,-2.9,45.0,43.10000000000002,-3.299999999999997,-0.7999999999999998,-0.04999999999999982,-1.1,1
1908,2018,6,MIN,ARI,10,1.2000000000000028,175.2,-2.3999999999999986,0.40000000000000036,0.0,-43.0,30.00000000000003,0.7999999999999972,-0.40000000000000036,0.9999999999999998,-0.4,1
1909,2018,6,NYJ,IND,8,60.599999999999994,-84.19999999999999,-1.2000000000000028,-0.40000000000000036,-0.6000000000000001,-1.7999999999999972,-16.0,-7.800000000000004,-2.3999999999999995,0.20000000000000018,0.4,1
1910,2018,6,OAK,SEA,-24,-27.200000000000003,122.19999999999999,-0.8000000000000043,1.8000000000000007,-0.6000000000000001,-1.7999999999999972,51.19999999999999,2.0,0.20000000000000018,-1.4,-2.0,0
1911,2018,6,WAS,CAR,6,-41.0,34.25,-6.0,2.75,0.0,-2.5,-52.75,-9.5,-1.25,0.5,-1.0,1
1912,2018,6,DEN,LA,-3,5.800000000000011,-80.39999999999998,-4.600000000000001,-0.5999999999999996,0.20000000000000018,32.8,21.599999999999994,6.399999999999999,-0.7999999999999989,1.6,-0.8,0
1913,2018,6,DAL,JAX,33,24.80000000000001,-121.39999999999998,1.0,-1.0,0.7999999999999998,-5.400000000000006,50.599999999999994,-6.0,-1.6000000000000005,1.0,0.9999999999999999,1
1914,2018,6,TEN,BAL,-21,12.799999999999997,-118.19999999999999,5.0,0.0,-0.3999999999999999,34.8,-5.400000000000006,-5.599999999999994,-0.5999999999999996,-0.5999999999999999,0.0,0
1915,2018,6,NE,KC,3,-2.5999999999999943,-52.99999999999997,-6.799999999999997,0.1999999999999993,-1.6,-4.799999999999997,-91.0,9.199999999999996,0.8000000000000007,0.0,-0.8,1
1918,2018,7,LAC,TEN,1,38.83333333333334,111.00000000000003,-10.166666666666671,-0.33333333333333215,0.5,-26.33333333333337,46.166666666666686,2.1666666666666785,-0.33333333333333215,-1.9999999999999998,0.6666666666666666,1
1919,2018,7,BAL,NO,-1,-4.033333333333317,-26.966666666666697,3.6000000000000014,-2.933333333333332,1.9333333333333331,11.433333333333323,-109.60000000000002,2.200000000000003,-0.9000000000000004,0.3999999999999999,-0.3333333333333333,0
1920,2018,7,CHI,NE,-7,7.0,-21.966666666666697,10.5,0.7666666666666675,2.4333333333333336,-27.26666666666668,-8.266666666666708,-3.2333333333333343,-0.9666666666666668,0.8666666666666669,0.8666666666666667,0
1921,2018,7,IND,BUF,32,-16.33333333333333,163.0,5.3333333333333215,0.8333333333333321,0.0,14.333333333333314,60.83333333333337,-2.333333333333343,0.16666666666666785,-2.333333333333333,-0.6666666666666666,1
1922,2018,7,JAX,HOU,-13,-5.833333333333371,-12.0,-2.1666666666666643,2.333333333333332,-0.16666666666666696,22.83333333333337,-58.0,5.833333333333343,0.6666666666666661,-1.833333333333334,-1.3333333333333333,0
1923,2018,7,KC,CIN,35,22.166666666666686,44.166666666666686,12.499999999999993,0.0,0.6666666666666665,10.666666666666629,48.333333333333314,-14.833333333333329,-1.666666666666666,-1.0,0.6666666666666666,1
1924,2018,7,MIA,DET,-11,9.633333333333312,-44.5,4.100000000000001,-0.5333333333333314,-1.7333333333333332,-27.633333333333326,56.5,4.600000000000001,-0.9000000000000004,0.033333333333333215,0.5333333333333333,0
1925,2018,7,NYJ,MIN,-20,43.00000000000003,-93.66666666666669,3.333333333333343,0.5,-0.666666666666667,15.833333333333371,5.5,-7.166666666666671,0.33333333333333215,-0.8333333333333335,0.6666666666666666,0
1926,2018,7,PHI,CAR,-4,-29.06666666666669,33.599999999999994,2.3999999999999986,2.1333333333333337,0.2666666666666666,-22.566666666666677,17.400000000000006,-1.3999999999999986,-0.5,1.4,-0.9,0
1927,2018,7,TB,CLE,3,-57.86666666666666,139.89999999999998,2.13333333333334,1.0999999999999996,-0.7,-53.966666666666654,87.4666666666667,4.566666666666663,-0.8666666666666654,-2.133333333333333,-2.3666666666666667,1
1928,2018,7,WAS,DAL,3,-30.700000000000003,55.19999999999999,-1.2999999999999972,0.4666666666666668,-1.0,-0.4666666666666828,11.5,-6.100000000000001,0.7666666666666675,-0.7666666666666666,0.8,1
1929,2018,7,SF,LA,-29,-11.833333333333343,-70.66666666666669,-3.166666666666657,-0.5,0.0,-0.8333333333333144,34.0,5.333333333333336,0.16666666666666607,1.6666666666666663,-2.1666666666666665,0
1930,2018,7,ATL,NYG,3,-1.5,50.5,-8.833333333333336,1.0,0.5,-0.33333333333337123,59.5,-6.833333333333343,0.5,-0.5,1.3333333333333333,1
1931,2018,8,HOU,MIA,19,6.857142857142861,36.14285714285717,0.8571428571428541,-1.8571428571428577,1.142857142857143,-44.571428571428584,-30.85714285714286,2.5714285714285765,0.14285714285714235,1.5714285714285707,0.0,1
1932,2018,8,JAX,PHI,-6,-4.285714285714292,-3.571428571428555,-5.571428571428569,0.42857142857142705,-0.42857142857142927,36.14285714285715,-90.0,4.285714285714285,-1.5714285714285712,-0.42857142857142794,-1.1428571428571428,0
1933,2018,8,CAR,BAL,15,40.33333333333334,-64.0,0.2142857142857153,-0.33333333333333215,-1.3571428571428568,4.857142857142861,69.90476190476187,2.166666666666657,0.4047619047619051,-0.19047619047619002,0.6428571428571428,1
1934,2018,8,CHI,NYJ,14,8.809523809523796,42.428571428571445,-1.2142857142857153,0.09523809523809668,1.0238095238095237,-18.214285714285722,-3.5,0.5714285714285694,1.0476190476190474,-0.11904761904761907,1.3095238095238095,1
1935,2018,8,CIN,TB,3,0.785714285714306,-114.2857142857143,-1.904761904761905,-0.21428571428571352,-0.19047619047619024,38.71428571428572,-26.785714285714278,-10.642857142857146,-0.6666666666666661,-0.5,1.5,1
1936,2018,8,DET,SEA,-14,-5.5,61.00000000000006,-5.833333333333336,1.1666666666666679,1.0,18.666666666666657,14.833333333333314,-6.666666666666671,2.0,-1.4999999999999998,-1.3333333333333335,0
1938,2018,8,NYG,WAS,-7,-35.28571428571429,58.21428571428572,4.452380952380949,0.7857142857142865,-0.9047619047619044,26.523809523809547,15.09523809523813,9.42857142857143,-0.5238095238095255,1.2619047619047619,-1.4285714285714286,0
1940,2018,8,OAK,IND,-14,-10.214285714285722,13.571428571428555,-4.88095238095238,0.16666666666666607,-1.8333333333333333,20.97619047619048,2.6666666666666856,1.7857142857142847,-1.3809523809523814,1.4047619047619044,-1.119047619047619,0
1941,2018,8,ARI,SF,3,-72.85714285714285,-66.2857142857143,5.857142857142854,-0.4285714285714288,1.0,43.28571428571428,-32.85714285714286,3.4285714285714235,-1.5714285714285712,-1.1428571428571423,1.7142857142857142,1
1942,2018,8,LA,GB,2,49.47619047619045,-24.047619047619037,6.69047619047619,-1.0476190476190474,-0.11904761904761862,-16.35714285714286,15.452380952380963,-8.952380952380942,0.5,-1.9285714285714286,0.6904761904761905,1
1943,2018,8,MIN,NO,-10,-20.904761904761884,-8.5,2.857142857142854,-2.8809523809523796,0.8333333333333335,17.380952380952365,-37.52380952380952,3.0714285714285694,-2.6428571428571423,1.2142857142857144,0.5952380952380952,0
1944,2018,8,BUF,NE,-19,-16.285714285714292,-130.85714285714286,6.285714285714285,0.14285714285714413,1.4285714285714286,-3.2857142857142776,-65.71428571428567,4.857142857142847,-0.4285714285714288,2.428571428571428,-0.7142857142857142,0
1945,2018,9,SF,OAK,31,39.625,-61.08928571428572,-1.6607142857142847,-0.375,1.0,-41.83928571428572,-0.2142857142857224,-6.375,1.2142857142857135,1.4464285714285716,-0.7678571428571429,1
1946,2018,9,BAL,PIT,-7,-3.375,-35.51785714285717,1.0357142857142847,-0.26785714285714235,-0.05357142857142838,3.6964285714285694,-69.66071428571428,2.4642857142857153,1.1071428571428577,0.4464285714285714,-0.07142857142857145,0
1947,2018,9,BUF,CHI,-32,-40.321428571428584,-96.01785714285717,-1.5892857142857153,-0.9107142857142865,-0.23214285714285676,23.23214285714286,-23.678571428571445,4.857142857142854,0.39285714285714235,1.4821428571428572,-1.75,0
1948,2018,9,CAR,TB,14,47.571428571428584,-148.57142857142864,2.4285714285714306,-0.5714285714285712,0.1428571428571428,-1.0,-63.28571428571428,-1.8571428571428612,-0.4285714285714288,-1.5714285714285714,2.714285714285714,1
1949,2018,9,CLE,KC,-16,12.5,-95.375,-1.25,-0.5,-0.5,11.25,-29.125,9.5,2.25,2.875,0.75,0
1950,2018,9,MIA,NYJ,7,-5.75,25.875,-1.625,1.5,-0.75,28.25,5.125,0.0,-0.5,0.0,0.25,1
1951,2018,9,MIN,DET,15,-22.589285714285722,34.91071428571428,3.0,-0.5,-0.6607142857142856,-52.821428571428584,21.482142857142833,6.214285714285715,-2.7321428571428577,1.1607142857142858,0.8214285714285714,1
1952,2018,9,WAS,ATL,-24,44.71428571428571,-105.00000000000003,5.142857142857146,0.0,1.0,-32.571428571428584,-64.42857142857144,-3.0,-1.0,-1.0,0.5714285714285714,0
1953,2018,9,DEN,HOU,-2,10.125,-8.375,-1.0,1.625,0.375,40.625,-2.25,-0.25,-0.875,-0.5,-0.25,0
1954,2018,9,SEA,LAC,-8,10.285714285714292,-75.42857142857142,9.0,0.5714285714285712,-0.14285714285714368,1.857142857142847,-36.85714285714286,-0.1428571428571459,-0.4285714285714288,1.5714285714285714,0.7142857142857143,0
1955,2018,9,NO,LA,10,-42.875,-9.892857142857167,-2.6785714285714306,1.875,-0.3214285714285716,-26.73214285714286,69.5,5.214285714285715,1.8035714285714288,-0.7142857142857142,-0.875,1
1956,2018,9,NE,GB,14,11.25,-41.51785714285717,-1.607142857142854,-1.7142857142857135,-1.6428571428571432,-13.642857142857139,55.535714285714306,-2.875,1.4464285714285712,-2.0535714285714284,0.375,1
1957,2018,9,DAL,TEN,-14,29.0,10.142857142857167,-4.000000000000007,0.4285714285714288,0.5714285714285716,-16.0,-9.0,2.142857142857146,-0.8571428571428559,0.14285714285714235,-0.14285714285714285,0
1959,2018,10,CHI,DET,12,24.125,-18.375,2.875,0.375,0.0,-57.5,21.75,0.0,-0.375,-0.75,1.625,1
1960,2018,10,CIN,NO,-37,-19.375,-38.375,-0.75,-1.375,0.5,52.0,8.0,-4.25,-1.5,0.875,0.5,0
1961,2018,10,CLE,ATL,12,32.43055555555556,-97.23611111111111,-1.0138888888888857,-1.4027777777777777,0.31944444444444464,30.388888888888886,-19.25,-2.0694444444444287,-0.6111111111111089,1.1388888888888888,0.8472222222222223,1
1963,2018,10,IND,JAX,3,22.625,6.375,4.875,-0.875,0.25,-13.375,71.5,-3.125,0.5,-1.5,1.75,1
1964,2018,10,KC,ARI,12,50.05555555555556,150.1388888888889,-3.2777777777777786,1.2638888888888866,-0.11111111111111116,-18.34722222222223,78.04166666666669,-13.76388888888889,-1.0833333333333321,-1.4166666666666667,1.1805555555555556,1
1965,2018,10,NYJ,BUF,-31,12.666666666666686,49.5555555555556,4.111111111111114,-0.8888888888888884,-0.1111111111111116,7.555555555555543,30.444444444444457,-4.444444444444436,-0.11111111111111249,-1.3333333333333335,0.4444444444444444,0
1966,2018,10,TB,WAS,-13,-31.75,134.625,-1.625,-1.625,-0.625,17.75,53.0,7.0,1.25,1.0,-2.75,0
1967,2018,10,TEN,NE,24,-6.1111111111111285,-93.19444444444446,8.277777777777779,0.7361111111111116,1.0555555555555556,0.47222222222222854,-47.97222222222223,-1.1805555555555713,-1.138888888888891,1.8055555555555556,-0.5694444444444444,1
1968,2018,10,OAK,LAC,-14,-33.875,-11.625,3.625,0.25,-1.875,32.125,13.5,3.5,-0.375,1.5,-1.5,0
1969,2018,10,LA,SEA,5,7.208333333333343,100.02777777777777,-2.375,0.11111111111111072,0.06944444444444464,-9.416666666666686,24.833333333333314,-7.208333333333336,0.6388888888888866,-1.3472222222222223,-0.3472222222222222,1
1970,2018,10,PHI,DAL,-7,-22.125,71.875,3.875,0.125,-0.125,-16.125,52.0,2.25,2.625,-0.375,-0.375,0
1972,2018,11,SEA,GB,3,36.6666666666667,-91.7777777777778,11.555555555555557,-0.5555555555555554,-1.0,-2.3333333333333144,3.3333333333333144,0.3333333333333144,0.7777777777777759,0.22222222222222232,0.8888888888888888,1
1975,2018,11,CHI,MIN,5,28.444444444444443,-39.33333333333337,0.0,0.9999999999999991,-0.1111111111111116,-4.888888888888914,2.2222222222222854,-5.44444444444445,1.333333333333333,-0.7777777777777777,1.3333333333333333,1
1976,2018,11,DET,CAR,1,-37.33333333333333,27.6666666666668,-4.3333333333333215,0.0,0.44444444444444464,33.66666666666666,-28.77777777777777,-6.111111111111114,-1.0,1.2222222222222223,-1.3333333333333333,1
1977,2018,11,IND,TEN,28,-0.8888888888888857,81.66666666666663,1.888888888888907,0.0,-0.22222222222222276,8.0,40.2222222222222,3.66666666666665,0.6666666666666661,-2.0,0.4444444444444444,1
1978,2018,11,NYG,TB,3,-11.555555555555557,-96.44444444444446,5.666666666666686,1.1111111111111107,-1.2222222222222219,14.444444444444429,-47.222222222222285,-1.3333333333333215,-0.8888888888888884,0.666666666666667,1.8888888888888884,1
1979,2018,11,WAS,HOU,-2,1.0,-32.66666666666663,1.1111111111111143,2.4444444444444393,0.22222222222222188,-2.0,26.66666666666663,-4.444444444444436,0.11111111111111338,-1.2222222222222223,0.7777777777777779,0
1980,2018,11,ARI,OAK,-2,-26.666666666666686,-86.77777777777786,2.55555555555555,-0.8888888888888866,2.3333333333333335,-0.6666666666666572,-34.88888888888883,-3.2222222222222285,0.0,-0.11111111111111116,-0.11111111111111116,0
1982,2018,11,NO,PHI,41,24.111111111111086,16.888888888888857,-10.333333333333343,1.9999999999999973,-0.5555555555555558,-13.333333333333343,30.333333333333314,-1.8888888888888928,-0.2222222222222161,-2.0,0.8888888888888888,1
1984,2018,11,LA,KC,3,27.200000000000017,-2.3000000000000114,2.3999999999999986,0.5000000000000009,-0.5,0.3999999999999915,-55.900000000000006,5.300000000000004,0.9000000000000004,0.10000000000000009,0.10000000000000009,1
1985,2018,12,DET,CHI,-7,-22.5,8.300000000000011,-1.2999999999999972,-0.8000000000000007,-0.40000000000000036,47.2,3.0,0.29999999999999716,-0.09999999999999964,1.0999999999999999,-1.8,0
1986,2018,12,DAL,WAS,8,11.800000000000011,-16.30000000000001,-1.3999999999999986,-0.5999999999999996,0.0,-0.7000000000000028,-25.099999999999994,3.200000000000003,-1.6000000000000005,1.0,-1.2,1
1987,2018,12,NO,ATL,14,42.60000000000001,-18.900000000000034,-0.9000000000000057,1.200000000000001,0.5,-43.19999999999999,-3.8000000000000114,-1.5,-0.29999999999999893,-1.8000000000000003,0.4,1
1989,2018,12,BUF,JAX,3,5.799999999999997,-85.0,-2.8000000000000043,-0.5,0.3999999999999999,-9.5,-7.799999999999983,-3.1000000000000014,1.0,0.6000000000000001,0.20000000000000007,1
1991,2018,12,CIN,CLE,-15,-43.19999999999999,17.100000000000023,0.7999999999999972,1.3000000000000007,0.0,21.700000000000017,8.0,-7.0,-1.2000000000000002,-1.4,-0.8999999999999999,0
1992,2018,12,IND,MIA,3,6.5,61.400000000000034,6.700000000000003,-0.7000000000000002,0.9000000000000001,-36.3,8.899999999999977,6.799999999999997,1.4000000000000004,-1.7000000000000002,0.09999999999999998,1
1993,2018,12,NYJ,NE,-14,-1.2000000000000028,-76.6,5.899999999999999,0.7999999999999998,0.7000000000000002,8.400000000000006,-28.200000000000017,-2.1000000000000014,-0.7000000000000011,0.7999999999999998,-1.1,0
1994,2018,12,PHI,NYG,3,9.900000000000006,-0.8999999999999773,1.0,-1.5,1.5,-24.0,20.399999999999977,-1.3000000000000043,1.0,-0.6000000000000001,-1.1,1
1995,2018,12,TB,SF,18,-36.099999999999994,138.1,-1.1999999999999957,0.6000000000000005,0.10000000000000009,11.399999999999991,40.30000000000001,5.699999999999996,0.1999999999999993,-0.3999999999999999,-0.7999999999999998,1
1996,2018,12,LAC,ARI,35,45.10000000000001,114.89999999999998,-6.699999999999996,0.8000000000000007,-0.6999999999999997,-29.400000000000006,23.100000000000023,1.4000000000000057,0.1999999999999993,-1.1999999999999997,1.3,1
1997,2018,12,DEN,PIT,7,27.099999999999994,-65.4,-0.3999999999999986,-2.1000000000000005,-0.6000000000000001,28.30000000000001,20.400000000000006,2.8999999999999986,0.10000000000000053,1.0,0.5,1
